"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Moore, T.J.; Brophy, S.P.; Tank, K.M.; Lopez, R.D.; Johnston, A.C.; Hynes, M.M.; Gajdzik, E.","Moore, Tamara J. (8637963500); Brophy, Sean P. (7003802768); Tank, Kristina Maruyama (55336947400); Lopez, Ruben D.Parra (57203300509); Johnston, Amanda C. (57195966705); Hynes, Morgan M. (23094267200); Gajdzik, Elizabeth (56764462500)","8637963500; 7003802768; 55336947400; 57203300509; 57195966705; 23094267200; 56764462500","Multiple Representations in Computational Thinking Tasks: A Clinical Study of Second-Grade Students","2020","Journal of Science Education and Technology","29","1","","19","34","50","10.1007/s10956-020-09812-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079700774&doi=10.1007%2Fs10956-020-09812-0&partnerID=40&md5=516b184ac59b344f1f711648787c156f","Computational thinking requires high cognitive load as students work to manage multiple tasks in their problem-solving environment. Through research in K-2 classrooms on computational thinking, we noticed that students lack the representational fluency needed to move from one form to another—such as moving from physical to more abstract representations. Therefore, the following research question was studied: How do second-grade students use and translate among representations to solve computational thinking tasks using the robot mouse game? To address this, we employed a task-based interview approach with three second-grade students who were engaged in four computational thinking tasks using the Code and Go Robot Mouse Coding Activity Set developed by Learning Resources. Through four clinical tasks involving the robot mouse, students solved puzzles set up to force them to make particular representational translations. Each translation involved a level of cognitive complexity the students needed to manage to successfully complete the task. We found that students translated between many different representations using concrete representations to ease translations, language as a scaffold between translations, and embodied movements as representations or to assist with translation. Furthermore, the levels of representational maturity showed by the students varied with the difficulty of the task, and the spatial orientation was particularly difficult for them. These results provide important insights into how learners may develop their ability to engage with abstract representations that will be part of future practices associated with activities in science, mathematics, engineering, and computational thinking. © 2020, Springer Nature B.V.","Computational thinking; early elementary; representational fluency; representations","","Article","Final","","Scopus","2-s2.0-85079700774"
"Lee, I.; Grover, S.; Martin, F.; Pillai, S.; Malyn-Smith, J.","Lee, Irene A. (37049104500); Grover, Shuchi (55606048500); Martin, Fred G. (7403516282); Pillai, Sarita (57389580600); Malyn-Smith, Joyce (37048985300)","37049104500; 55606048500; 7403516282; 57389580600; 37048985300","Computational Thinking from a Disciplinary Perspective: Integrating Computational Thinking in K-12 Science, Technology, Engineering, and Mathematics Education","2020","Journal of Science Education and Technology","29","1","","1","8","178","10.1007/s10956-019-09803-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075935804&doi=10.1007%2Fs10956-019-09803-w&partnerID=40&md5=66b29664926b26c67068a2462674feb2","This article provides an introduction for the special issue of the Journal of Science Education and Technology focused on computational thinking (CT) from a disciplinary perspective. The special issue connects earlier research on what K-12 students can learn and be able to do using CT with the CT skills and habits of mind needed to productively participate in professional CT-integrated STEM fields. In this context, the phrase “disciplinary perspective” simultaneously holds two meanings: it refers to and aims to make connections between established K-12 STEM subject areas (science, technology, engineering, and mathematics) and newer CT-integrated disciplines such as computational sciences. The special issue presents a framework for CT integration and includes articles that illuminate what CT looks like from a disciplinary perspective, the challenges inherent in integrating CT into K-12 STEM education, and new ways of measuring CT aligned more closely with disciplinary practices. The aim of this special issue is to offer research-based and practitioner-grounded insights into recent work in CT integration and provoke new ways of thinking about CT integration from researchers, practitioners, and research-practitioner partnerships. © 2019, Springer Nature B.V.","and mathematics education; Computational thinking; Disciplinary perspective; engineering; Integrating computational thinking; K-12 science; technology","","Article","Final","","Scopus","2-s2.0-85075935804"
"Kazimoglu, C.","Kazimoglu, Çaǧin (36348522900)","36348522900","Enhancing Confidence in Using Computational Thinking Skills via Playing a Serious Game: A Case Study to Increase Motivation in Learning Computer Programming","2020","IEEE Access","8","","9286386","221831","221851","45","10.1109/ACCESS.2020.3043278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151110817&doi=10.1109%2FACCESS.2020.3043278&partnerID=40&md5=a72e8738c780c47e7687ba02270b5a02","Computer Science (CS) is a profession that positively impacts every single area of society without which today's world would come to a complete halt. Yet, there is a consensus that CS has serious conundrums particularly in attracting students, low motivation for learning computer programming and developing computational thinking (CT) skills. New motivational methods are needed to take the attention of students and adapt to their learning patterns as how people learn have changed drastically over the last two decades. To address these issues, video games and video game-based tools are proposed as a primary approach for motivating and supporting students in developing their skills in CT and support their learning of introductory programming. This research is concerned with the capture of statistical evidence on the educational effectiveness of playing a serious game specifically designed to enhance the development of CT skills to facilitate learning introductory computer programming. A total of 190 students were invited to participate in a quasi-experimental pre-post study for the purpose of analyzing the impact of an adhoc game on students' confidence in learning programming constructs and using their skills in CT. All students were studying a CS degree at the time and they were all registered to a first-year computer programming course. 151 out of 190 students successfully completed the study and the findings suggest that a) the intrinsic motivation to learn programming; b) students' perception of their knowledge and their tangible knowledge in key programming constructs (i.e. programming sequence, methods, decision making and loops); and c) students' confidence in using their CT skills were all statistically and significantly improved after playing the game. Additionally, students perceived computer programming significantly less difficult in their post study responses when compared to their pre study responses. © 2013 IEEE.","Computational thinking; computer programming; game-based learning; gamification; serious games; video game design","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85151110817"
"Kaya, E.; Newley, A.; Yesilyurt, E.; Deniz, H.","Kaya, Erdogan (57190812079); Newley, Anna Danielle (57190810187); Yesilyurt, Ezgi (57195964252); Deniz, Hasan (15126701500)","57190812079; 57190810187; 57195964252; 15126701500","Measuring Computational Thinking Teaching Efficacy Beliefs of Preservice Elementary Teachers","2020","Journal of College Science Teaching","49","6","","55","64","17","10.1080/0047231X.2020.12290665","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102997108&doi=10.1080%2F0047231X.2020.12290665&partnerID=40&md5=f1b6e740f46da8606b3c31203ac7410b","With the release of the Next Generation Science Standards (NGSS), assessing K-12 science teachers’self-efficacy in Computational Thinking (CT) is an important research gap to study. Bandura defines self-efficacy as awareness of the individual’s potential and capabilities to accomplish a goal. Teaching efficacy beliefs is a significant identifier of teachers’performance and motivation in teaching the specific content successfully; however, K-12 science teachers’ CT teaching efficacy beliefs are rarely discussed. Participating preservice elementary teachers (PSET) were enrolled in an undergraduate elementary science teaching methods course during the spring and summer 2018 semesters in a southwestern state university. We administered a CT teaching efficacy beliefs survey at the beginning and end of the related unit (i.e., the intervention). During the intervention, the PSETfollowed the CTpractices by building educational robots, coding visual block-based programs, and solving puzzles in the video game “Zoombinis.” In this paper, we report the impact of the intervention on teaching efficacy beliefs of PSET. We used SPSS software to analyze our quantitative results. We performed paired samples t-test for the two teaching efficacy beliefs subscales, Personal Computational Thinking Teaching Efficacy (PCTTE) and Computational Thinking Teaching Outcome Expectancy (CTTOE), to measure if there is a significant difference in teaching efficacy beliefs. Our research findings suggest that introducing CT increases PSET CT teaching efficacy beliefs. Furthermore, based on the results of our exploratory research with PSET, we propose implications of the study for K-12 CT teaching efficacy beliefs and CT education research. © 2019 National Science Teaching Association.","","","Article","Final","","Scopus","2-s2.0-85102997108"
"Attard, L.; Busuttil, L.","Attard, Lara (57221462056); Busuttil, Leonard (56926655100)","57221462056; 56926655100","Teacher Perspectives on Introducing Programming Constructs through Coding Mobile-Based Games to Secondary School Students","2020","Informatics in Education","19","4","","543","568","7","10.15388/INFEDU.2020.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099213195&doi=10.15388%2FINFEDU.2020.24&partnerID=40&md5=53742f7019eef458288d93f29ab2334e","Programming is one of the most important aspects of a Computing course. Teaching programming is a challenging task due to a number of factors, ranging from lack of student problem solving skills to different teaching methods. This paper focuses on Maltese Computing teachers’ perspectives about the difficulties encountered when teaching programming to secondary school students in order to determine whether introducing programming to secondary school students through creating mobile-based games is an effective method to teach programming constructs. A resource pack consisting of various activities using MIT App Inventor 2 was created which incorporated constructivist approaches to teaching. This resource pack was reviewed by the teachers and their feedback was collected by means of a case study. The teachers agreed that developing mobile-based games would be highly stimulating to their students but there were uncertainties how this would affect students with different learning abilities and due to a general lack of computational thinking and problem-solving skills by most students. © 2020. Vilnius University, ETH Zürich. All rights reserved.","computing; digital games; programming; programming pedagogy","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85099213195"
"Karakasis, C.; Xinogalos, S.","Karakasis, Christodoulos (57221461867); Xinogalos, Stelios (13006140900)","57221461867; 13006140900","BlocklyScript: Design and Pilot Evaluation of an RPG Platform Game for Cultivating Computational Thinking Skills to Young Students","2020","Informatics in Education","19","4","","641","668","18","10.15388/INFEDU.2020.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099175766&doi=10.15388%2FINFEDU.2020.28&partnerID=40&md5=2868a724226a89d8d3f714a4ad06b574","At 21st century Computational Thinking (CT) is considered a fundamental skill that anyone should possess and develop from a young age. Serious games and more specifically educational games (EGs) are a promising means of introducing algorithmic thinking and programming concepts and engaging students through the process of learning. In this article, a new EG called BlocklyScript is presented. BlocklyScript aims to help students develop their CT by learning basic programming concepts, designing algorithms and correcting mistakes. During the designing phase different EGs were taken under consideration and an EG design framework was followed in order to provide a better user experience. The game was evaluated by 10 experienced computer science educators of primary and secondary schools. The positive results of this pilot evaluation show that BlocklyScript is expected to help students understand the basic concepts of CT. However, the game should be evaluated by more teachers and students in order to provide future researchers with safe results. © 2020. Vilnius University, ETH Zürich. All rights reserved.","algorithmic thinking; Computational Thinking; educational game; programming concepts","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85099175766"
"Taslibeyaz, E.; Kurşun, E.; Karaman, S.","Taslibeyaz, Elif (57057851700); Kurşun, Engin (26649502100); Karaman, Selçuk (23980337800)","57057851700; 26649502100; 23980337800","How to Develop Computational Thinking: A Systematic Review of Empirical Studies","2020","Informatics in Education","19","4","","701","719","33","10.15388/INFEDU.2020.30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098479362&doi=10.15388%2FINFEDU.2020.30&partnerID=40&md5=94459080d2af6693606925b3a3fe191f","The primary purpose of this study is to investigate CT skills development process in learning environments. It is also aimed to determine the conceptual understanding and measurement approaches in the studies. To achieve these aims, a systematic research review methodology was implemented as the research design. Empirical studies on computational thinking indexed in the Web of Science and ERIC databases were selected without constraint on the publication dates. The studies found were examined and a pre-analysis was conducted by the researchers. Following the pre-analysis, 29 articles were selected to be included in the study. Content analysis was applied in order to determine and evaluate the common codes and themes related to the findings. In conclusion, instead of relying on attractiveness, functionality, market share of educational tools (robotic sets, software packets etc.), availability of qualified learning activities focused on problem solving is the main point practitioners should consider. © 2020. All Rights Reserved.","computational thinking; computational thinking interventions; empirical studies; systematic review","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85098479362"
"Demartini, C.G.; Benussi, L.; Gatteschi, V.; Renga, F.","Demartini, Claudio Giovanni (6701649656); Benussi, Lorenzo (57194571876); Gatteschi, Valentina (37161268600); Renga, Flavio (57188957704)","6701649656; 57194571876; 37161268600; 57188957704","Education and digital transformation: The ""riconnessioni"" project","2020","IEEE Access","8","","3018189","","","50","10.1109/ACCESS.2020.3018189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097249164&doi=10.1109%2FACCESS.2020.3018189&partnerID=40&md5=46a40c3dd7bce45f07d0ce8fd90f94e3","Schools, universities, and other educational entities are increasingly aware of the untapped potential of digital transformation, an essential process for increasing efficiency and collaboration, and reducing costs and errors in the management of at-scale training systems. In this context, the ""Riconnessioni"" project was promoted by the Compagnia di San Paolo in agreement with the Ministry of Education but planned, started and developed by the Foundation for the School. The digital transformation started with a defined strategy that leveraged opportunities presented by new technology while meeting the objectives of system stakeholders. Through several steps, that strategy was developed for education connecting everything to support tomorrow's digital world and creating strong strategic partnerships able to build an ecosystem connecting people, processes, and things into a powerful, secure, and smart communications network. This paper reports on the three-year Riconnessioni project, which is combining the energies of teachers, managers, administrative staff, students, among others, and experimenting with new learning models, taking advantage of opportunities that emerged from perceptions stemming from concerns and systemic issues. To date, more than 150 schools in Italy have been included in the project, together with 550 teachers selected to scale up the instructional process. Using a methodology called ""cascade training"", the 550 selected teachers were able to spread the knowledge to more than 2,600 colleagues. The monitoring and evaluation activity performed in Riconnessioni aims at processing information on implementation and results, following three lines. First, it regularly evaluates project activities from a reporting standpoint. Second, it verifies the plan consistency against implementation achievements. Third, it identifies changes produced and focuses on teachers' and students' skills to evaluate the effects of the project. The assessment framework is also discussed in this work, reporting on results regarding feedback, follow-up, and effects gathered from the field. The evaluation highlighted that labs were indeed able to improve teachers' competence and underlined the added value of cascade training which spread digital domain knowledge and awareness into the group of involved schools. © 2020 BMJ Publishing Group. All rights reserved.","Adaptive learning; Computational thinking; Computer science; Digital transformation; Education; Information technologies; Primary school; Secondary school","Education computing; Human resource management; Personnel training; Students; Administrative staff; Digital transformation; Instructional process; Ministry of Education; Monitoring and evaluations; Project activities; Smart communication; Strategic partnership; E-learning","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85097249164"
"Ayuso, Á.M.; Adamuz-Povedano, N.A.; López, R.B.","Ayuso, Álvaro Molina (57215971663); Adamuz-Povedano, Natividad (55312244300); López, Rafael Bracho (57164288900)","57215971663; 55312244300; 57164288900","Problem solving with Polya's technique using computational thinking and Scratch with Secondary School students; La resolución de problemas basada en el método de Polya usando el pensamiento computacional y Scratch con estudiantes de Educación Secundaria","2020","Aula Abierta","49","1","","83","90","3","10.17811/RIFIE.49.1.2020.9-16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092768357&doi=10.17811%2FRIFIE.49.1.2020.9-16&partnerID=40&md5=7df059e0e60a6e0ea7277a854aaf5ab9","This article consists of an analysis of how the mathematical competence in problem solving, using the Polya's technique, can be developed using computational thinking with Scratch as a transversal resource, checking how students use Polya's technique while solving arithmetic problems. To know and internalize learning about this problem-solving heuristic, the student has worked previously this kind of thought process with computational thinking using the educational resource. The work has been put into practice using a mixed methodology, accomplishing a time-series experiment with non-substitutive pretest measures. This information has been completed with a qualitative measurement with the student's own perception about their learning process during the development of the empirical experience. To carry out the implementation of this experimental design, the students have done a series of tasks designed with Scratch and developing a project to create a videogame based on solving arithmetic problems. The outcomes show positive results using this methodology and a useful implementation of the computational thinking as a transversal resource in Mathematics, not only improving the mathematical competence but also the linguistic. An important improvement is observed in the reading and comprehension of the statement of the problem, essential process to carry out good resolution of a problematic situation faced by a student using a problem-solving technique. © 2020 Elsevier Doyma. All rights reserved.","Computational thinking; Computer Science Education; Problem solving; Programming Languages; Secondary school Mathematics","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85092768357"
"Saad, A.","Saad, Aslina Binti (37162127300)","37162127300","Students' computational thinking skill through cooperative learning based on hands-on, inquiry-based, and student-centric learning approaches","2020","Universal Journal of Educational Research","8","1","","290","296","22","10.13189/ujer.2020.080135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078007546&doi=10.13189%2Fujer.2020.080135&partnerID=40&md5=da5f1e65590fc064789990d902108c73","Of late, computational thinking (CT) has received a great deal of attention from scholars and educators, given its immense potential in nurturing students’ problem-solving skills, which are the type of skills highly needed in today’s technology-driven era. For example, in Malaysia, a number of efforts have been pursued to develop strong computational thinking among school students through the implementation of learning activities that nurture such a skill in most of the school subjects. However, previous studies have shown that teachers have a low understanding and misconception about the concept of computational thinking, which could derail such efforts. Furthermore, the lack of studies focusing on motivating students to actively participate in the learning process is further compounding such a predicament. Premised on this context, this study was carried out to examine the impact of cooperative learning on the development of CT skill among a group of 25 Year-3 students, aged 9, which was carried out based on three learning approaches, namely student-centric, hands-on, and inquiry-based approaches. Through such learning, which took place at one private school located in Selangor, Malaysia, the students learned four learning concepts related to a topic of a science subject. In this study, the researcher played the role of a teacher by teaching these students the learning concepts using a lesson plan designed based on the three learning approaches. The methodology used to collect data was based on a class observation and an interview with the science teacher. The analysis of the qualitative data revealed that students were highly engaged and participative in the learning process and were able to learn the scientific concepts of the subject matter with greater efficacy, which was indicative of their improved CT skill. As such, these findings underscore the imperative of developing and nurturing computational thinking among students, with which students would be able to solve complex problems more effectively ©©2020 by authors, all rights reserved.","Computational Thinking; Cooperative Learning; Hands-on Learning Approach; Inquiry-based Learning Approach; Learning Concepts; Problem Solving; Student-centric Approach","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85078007546"
"Menon, D.; Romero, M.; Viéville, T.","Menon, Divya (57219908996); Romero, Margarida (36698221700); Viéville, Thierry (6701376975)","57219908996; 36698221700; 6701376975","Computational thinking development and assessment through tabletop escape games","2019","International Journal of Serious Games","6","4","","3","18","18","10.17083/ijsg.v6i4.319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096934165&doi=10.17083%2Fijsg.v6i4.319&partnerID=40&md5=742ce32c9d9ca37b224a9e90ccff5c05","The development and assessment of computational thinking (CT) is garnering a lot of attention and research since the last decade. However, CT learning is perceived as a time-consuming and frustrating experience by many K-12 and university students. Hence, educators are coming up with various methodologies to make CT both accessible and engaging for learners, thus leading to a spurt in various game-based learning (GBL) approaches in this field, ranging from board games to educational robotic games. This paper strives to evaluate tabletop escape games as a potential tool to develop CT as a competency among K-12 learners and the assessment of its effectiveness in achieving the learning outcomes. To do this, the authors conducted a literature review of existing papers on tabletop games that use the theme of an escape game to develop and assess CT as a competency. Based on a systematic analysis of the existing literature, they conducted an analytical review of three papers on tabletop games in CT to identify the CT components being developed, the evaluation methods explained in them, the current limitations faced by the authors of these three papers and the possible ways to circumvent such limitations. This paper also covers the design aspects to be considered for the development of a CT-based educational escape game to support and evaluate this competency and its components. © 2019, Serious Games Society. All rights reserved.","Board Game; Competency Assessment; Computational Thinking; Escape Game; Game-Based Learning; Tabletop Game","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85096934165"
"Tucker-Raymond, E.; Puttick, G.; Cassidy, M.; Harteveld, C.; Troiano, G.M.","Tucker-Raymond, Eli (15833336400); Puttick, Gillian M. (36946987200); Cassidy, Michael P. (57200522661); Harteveld, Casper (23392508000); Troiano, Giovanni Maria (56241353800)","15833336400; 36946987200; 57200522661; 23392508000; 56241353800","“I Broke Your Game!”: critique among middle schoolers designing computer games about climate change","2019","International Journal of STEM Education","6","1","41","","","35","10.1186/s40594-019-0194-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076217857&doi=10.1186%2Fs40594-019-0194-z&partnerID=40&md5=0c6180cbb83744746679246b73c28446","Background: There have been increasing calls for integrating computational thinking and computing into school science, mathematics, and engineering classrooms. The learning goals of the curriculum in this study included learning about both computational thinking and climate science. Including computer science in science classrooms also means a shift in the focus on design and creation of artifacts and attendant practices. One such design practice, widespread in the design and arts fields, is critique. This paper explores the role of critique in two urban, heterogenous 8th grade science classrooms in which students engaged in creating computer games on the topic of climate systems and climate change. It explores and compares how practices of critique resulted from curricular decisions to (i) scaffold intentional critique sessions for student game designers and (ii) allow for spontaneous feedback as students interacted with each other and their games during the process of game creation. Results: Although we designed formal opportunities for critique, the participatory dimension of the project meant that students were free to critique each other’s games at any time during the building process and did so voluntarily. Data indicate that students focused much more on the game play dimension of the design than the science, particularly in those critique sessions that were student-initiated. Despite the de-emphasis on science in spontaneous critiques, students still focused on several dimensions of computational thinking, considering user experience, troubleshooting, modeling, and elegance of solutions. Conclusions: Students making games about science topics should have opportunities for both formal and spontaneous critiques. Spontaneous critiques allow for students to be authorities of knowledge and to determine what is acceptable and what is not. However, formal, teacher-designed critiques may be necessary for students to focus on science as part of the critique. Furthermore, one of the benefits to critiquing others was that students were able to see what others had done, how they had set up their games, the content they included, and how they had programmed certain features. Lastly, critiques can help facilitate iteration as students work to improve their games. © 2019, The Author(s).","Climate change; Computational thinking; Critique; Game design; Middle school; Participatory pedagogy","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85076217857"
"Zhao, W.; Shute, V.J.","Zhao, Weinan (22533272300); Shute, Valerie J. (6602162640)","22533272300; 6602162640","Can playing a video game foster computational thinking skills?","2019","Computers and Education","141","","103633","","","86","10.1016/j.compedu.2019.103633","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068920927&doi=10.1016%2Fj.compedu.2019.103633&partnerID=40&md5=327c92db35d148748152e8a9356f95e1","In this study, we evaluated the cognitive and attitudinal influences of playing a video game, Penguin Go, designed to target the development of middle school students' computational thinking (CT) skills. In addition to the overall effectiveness of the game, we investigated the impact of a specific game feature—constraints on the number of blocks in a solution. Results showed that after playing Penguin Go for less than two hours, students' CT skills improved significantly, but the additional constraints did not generate a significant impact on learning. In addition, the game overall did not influence students' attitudes toward computer science, but the constraints condition of the game negatively influenced students' attitudes toward computer science. Implications of the findings and possible directions for future research regarding using these types of games to foster computational thinking skills are discussed. © 2019 Elsevier Ltd","Abstraction; Block-based programming; Computational thinking; Video games","Birds; Computational methods; Human computer interaction; Interactive computer graphics; Students; Abstraction; Block based; Computational thinkings; Constraints conditions; Middle school students; Number of blocks; Overall effectiveness; Video game; Computer games","Article","Final","","Scopus","2-s2.0-85068920927"
"Chiazzese, G.; Arrigo, M.; Chifari, A.; Lonati, V.; Tosto, C.","Chiazzese, Giuseppe (6505510561); Arrigo, Marco (23466326600); Chifari, Antonella (7801313446); Lonati, Violetta (6507445089); Tosto, Crispino (57126275700)","6505510561; 23466326600; 7801313446; 6507445089; 57126275700","Educational robotics in primary school: Measuring the development of computational thinking skills with the bebras tasks","2019","Informatics","6","4","informatics6040043","","","72","10.3390/informatics6040043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078085252&doi=10.3390%2Finformatics6040043&partnerID=40&md5=2199c61e349a99e49a414d95d62a12c2","Research has shown that educational robotics can be an effective tool to increase students' acquisition of knowledge in the subjects of science, technology, engineering, and mathematics and promote, at the same time, a progression in the development of computational thinking (CT) skills in K-12 (kindergarten to 12th grade) education. Within this research field, the present study first sought to assess the effect of a robotics laboratory on the acquisition of CT-related skills in primary school children. The study also aimed to compare the magnitude of the effect of the laboratory across thirdand fourth-grade students. For the purpose of the study, a quasi-experimental post-test-only design was adopted, and a group of 51 students, from third- and fourth-grade classrooms, participating in the robotics laboratories, were compared to a control group of 32 students from classrooms of the same grades. A set of Bebras tasks was selected as an overall measure of CT skills and was administered to children in both the intervention and control groups. Overall, the results showed that programming robotics artefacts may exert a positive impact on students' learning of computational thinking skills. Moreover, the effect of the intervention was found to be greater among third-grade children. © 2019 by the authors.","Bebras tasks; Coding; Computational thinking; Project-based learning; Robotics education","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85078085252"
"Riza, L.S.; Handoko, B.; Wihardi, Y.; Herbert","Riza, Lala Septem (55243551900); Handoko, Beni (57211604958); Wihardi, Yaya (57189244462); Herbert (57193740590)","55243551900; 57211604958; 57189244462; 57193740590","Computational story: Learning media for algorithm and programming based on computational thinking","2019","International Journal of Engineering and Advanced Technology","9","1","","2682","2685","1","10.35940/ijeat.A9738.109119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074585911&doi=10.35940%2Fijeat.A9738.109119&partnerID=40&md5=eecdfaaebe6cacb499e1899d5fdcbd26","The subject of algorithm and programming is one of the important knowledge that need to be mastered by students in computer science. To learn it, students are required to have several skills, such as logic, critical thinking, problem solving, etc. Therefore, the purpose of this research is to design and build multimedia applications to support critical thinking, called computational stories, on studying basic programming with a problem-posing model approach by involving cases in everyday life. In this application, students are given some cases in the form of code with the C programming language. Then, students are asked to arrange a correct story line from the choices available. From this research experiment, the results show that this multimedia can improve critical thinking based on comparison of pre-test and post-test results with an average of 32.9 to 72.47. With an average gain value of 0.58 included in the medium category. © BEIESP.","Algorithm; Computational Thinking; Critical Thinking; Learning Media; Programming","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85074585911"
"Papavlasopoulou, S.; Giannakos, M.N.; Jaccheri, L.","Papavlasopoulou, Sofia (57063398000); Giannakos, Michail N. (36462343600); Jaccheri, Letizia (6508386763)","57063398000; 36462343600; 6508386763","Exploring children's learning experience in constructionism-based coding activities through design-based research","2019","Computers in Human Behavior","99","","","415","427","140","10.1016/j.chb.2019.01.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068565206&doi=10.1016%2Fj.chb.2019.01.008&partnerID=40&md5=168290aea80e6cfe9925c95236ba39ac","Over the last few years, the integration of coding activities for children in K-12 education has flourished. In addition, novel technological tools and programming environments have offered new opportunities and increased the need to design effective learning experiences. This paper presents a design-based research (DBR) approach conducted over two years, based on constructionism-based coding experiences for children, following the four stages of DBR. Three iterations (cycles) were designed and examined in total, with participants aged 8–17 years old, using mixed methods. Over the two years, we conducted workshops in which students used a block-based programming environment (i.e., Scratch) and collaboratively created a socially meaningful artifact (i.e., a game). The study identifies nine design principles that can help us to achieve higher engagement during the coding activity. Moreover, positive attitudes and high motivation were found to result in the better management of cognitive load. Our contribution lies in the theoretical grounding of the results in constructionism and the emerging design principles. In this way, we provide both theoretical and practical evidence of the value of constructionism-based coding activities. © 2019 Elsevier Ltd","Children; Coding; Computational thinking; Constructionism; Design-based research; Engagement","Behavioral research; Human computer interaction; Children; Coding; Computational thinkings; Constructionism; Design-based research; Engagement; Codes (symbols); adolescent; article; artifact; child; female; human; human experiment; learning; male; motivation; school child; student; theoretical study; thinking","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85068565206"
"Freina, L.; Bottino, R.; Ferlino, L.","Freina, Laura (26665429300); Bottino, Rosa Maria (7003272774); Ferlino, Lucia (22333862800)","26665429300; 7003272774; 22333862800","Fostering Computational Thinking skills in the Last Years of Primary School","2019","International Journal of Serious Games","6","3","","101","115","10","10.17083/ijsg.v6i3.304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077119419&doi=10.17083%2Fijsg.v6i3.304&partnerID=40&md5=9f06f7c90698081e077a449af21a54d8","The introduction of Computational Thinking (CT) in Italian compulsory schools is on the way, and there is a general need for new methodologies to support teachers’ work. A one-year long learning path supporting the development of CT skills in primary school students through game making activities was defined and tested in a case study with one grade 5 class. All students in the class were actively involved regardless of their personal interest, their participation was generally high, their skills increased along the project, and the main objectives were reached. Nevertheless, results suggest that a longer time span is needed for students to master deeply the new concepts and tools. Class organization proved to be crucial and this confirms the need for an adequate teachers’ training before introducing CT in classroom activities. Students demonstrated to be on the right path to approach CT through game making, but they still need to be guided in taking the player’s perspective and making their games easy to be understood and played. At the end of the case study, the learning path was revised and is now in use in a three-year long project in a primary school. © 2019, Serious Games Society. All rights reserved.","Coding; Computational Thinking; Game Making; Primary Education","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85077119419"
